0,2039,PUT,1739452435564844544,1739452435564845056
0,2153,PUT,1739452435564845568,1739452435564845568
0,6447,PUT,1739452435564845824,1739452435564845824
0,2838,PUT,1739452435564845824,1739452435564846080
0,4695,PUT,1739452435564846080,1739452435564846080
0,7023,PUT,1739452435564846080,1739452435564846336
0,3054,PUT,1739452435564846336,1739452435564846336
0,2506,PUT,1739452435564846336,1739452435564846592
0,3328,PUT,1739452435564846592,1739452435564846592
0,7909,PUT,1739452435564846848,1739452435564846848
0,409,PUT,1739452435564846848,1739452435564846848
0,7137,PUT,1739452435564847104,1739452435564847104
0,3190,PUT,1739452435564847104,1739452435564847360
0,7944,PUT,1739452435564847360,1739452435564847360
0,2931,PUT,1739452435564847360,1739452435564847616
0,6736,PUT,1739452435564847616,1739452435564847616
0,4927,PUT,1739452435564847616,1739452435564847872
0,5135,PUT,1739452435564847872,1739452435564847872
0,2966,PUT,1739452435564847872,1739452435564848128
0,1399,PUT,1739452435564848128,1739452435564848128
0,1048,PUT,1739452435564848128,1739452435564848384
0,1085,PUT,1739452435564848384,1739452435564848384
0,2513,PUT,1739452435564848640,1739452435564848640
0,5296,PUT,1739452435564848640,1739452435564848640
0,6737,PUT,1739452435564848896,1739452435564848896
0,3940,PUT,1739452435564848896,1739452435564848896
0,7474,PUT,1739452435564849152,1739452435564849152
0,3831,PUT,1739452435564849152,1739452435564849152
0,496,PUT,1739452435564849408,1739452435564849408
0,5490,PUT,1739452435564849408,1739452435564849664
0,6426,PUT,1739452435564849664,1739452435564849664
0,7245,PUT,1739452435564849664,1739452435564849920
0,4928,PUT,1739452435564849920,1739452435564849920
0,5383,PUT,1739452435564849920,1739452435564849920
0,3266,PUT,1739452435564850176,1739452435564850176
0,5166,PUT,1739452435564850176,1739452435564850176
0,29,PUT,1739452435564850432,1739452435564850432
0,4063,PUT,1739452435564850432,1739452435564850688
0,7251,PUT,1739452435564850688,1739452435564850688
0,419,PUT,1739452435564850688,1739452435564850688
0,535,PUT,1739452435564850944,1739452435564850944
0,4195,PUT,1739452435564850944,1739452435564850944
0,4738,PUT,1739452435564851200,1739452435564851200
0,2288,PUT,1739452435564851200,1739452435564851200
0,8010,PUT,1739452435564851456,1739452435564851456
0,7324,PUT,1739452435564851456,1739452435564851456
0,7211,PUT,1739452435564851712,1739452435564851712
0,5223,PUT,1739452435564851712,1739452435564851712
0,4304,PUT,1739452435564851968,1739452435564851968
0,3317,PUT,1739452435564851968,1739452435564851968
0,3705,PUT,1739452435564852224,1739452435564852224
0,5726,PUT,1739452435564852224,1739452435564852224
0,5785,PUT,1739452435564852480,1739452435564852480
0,1993,PUT,1739452435564852480,1739452435564852480
0,356,PUT,1739452435564852736,1739452435564852736
0,1986,PUT,1739452435564852736,1739452435564852736
0,427,PUT,1739452435564852992,1739452435564852992
0,468,PUT,1739452435564852992,1739452435564852992
0,3963,PUT,1739452435564853248,1739452435564853248
0,1097,PUT,1739452435564853248,1739452435564853248
0,1628,PUT,1739452435564853504,1739452435564853504
0,6173,PUT,1739452435564853504,1739452435564853760
0,5616,PUT,1739452435564853760,1739452435564853760
0,2127,PUT,1739452435564853760,1739452435564854016
0,3024,PUT,1739452435564854016,1739452435564854016
0,4674,PUT,1739452435564854016,1739452435564854272
0,1697,PUT,1739452435564854272,1739452435564854272
0,369,PUT,1739452435564854272,1739452435564854528
0,5512,PUT,1739452435564854528,1739452435564854528
0,790,PUT,1739452435564854528,1739452435564854784
0,8000,PUT,1739452435564854784,1739452435564854784
0,1622,PUT,1739452435564854784,1739452435564855040
0,7808,PUT,1739452435564855040,1739452435564855040
0,613,PUT,1739452435564855040,1739452435564855040
0,1209,PUT,1739452435564855296,1739452435564855296
0,6469,PUT,1739452435564855296,1739452435564855296
