0,256,PUT,168380902872100,168380902873865
0,512,PUT,168380902874586,168380902875508
0,768,PUT,168380902875719,168380902876501
0,1024,PUT,168380902876631,168380902877222
0,1280,PUT,168380902877343,168380902878134
0,1536,PUT,168380902878255,168380902879137
0,1792,PUT,168380902879257,168380902880029
0,2048,PUT,168380902880149,168380902881021
0,2304,PUT,168380902881141,168380902882003
0,2560,PUT,168380902882124,168380902882976
0,2816,PUT,168380902883106,168380902883978
0,3072,PUT,168380902884098,168380902884910
0,3328,PUT,168380902885030,168380902885892
0,3584,PUT,168380902886013,168380902886714
0,3840,PUT,168380902886835,168380902887697
0,4096,PUT,168380902887827,168380902888679
0,4352,PUT,168380902888799,168380902889651
0,4608,PUT,168380902889771,168380902890543
0,4864,PUT,168380902890674,168380902891536
0,5120,PUT,168380902891656,168380902892498
0,5376,PUT,168380902892618,168380902893490
0,5632,PUT,168380902893610,168380902894382
0,5888,PUT,168380902894512,168380902895344
0,6144,PUT,168380902895465,168380902896317
0,6400,PUT,168380902896437,168380902897279
0,6656,PUT,168380902897399,168380902898261
0,6912,PUT,168380902898381,168380902899233
0,7168,PUT,168380902899354,168380902900206
0,7424,PUT,168380902900336,168380902901178
0,7680,PUT,168380902901298,168380902901870
0,7936,PUT,168380902902000,168380902902611
0,8192,PUT,168380902902732,168380902903453
0,8448,PUT,168380903173821,168380903175826
0,8704,PUT,168380903185569,168380903186972
0,8960,PUT,168380903189007,168380903190269
0,9216,PUT,168380903192525,168380903193537
0,9472,PUT,168380903195171,168380903196153
0,9728,PUT,168380903196344,168380903197386
0,9984,PUT,168380903197576,168380903198709
0,10240,PUT,168380903198879,168380903199812
0,10496,PUT,168380903202628,168380903203550
0,10752,PUT,168380903203731,168380903204863
0,11008,PUT,168380903205044,168380903205946
0,11264,PUT,168380903206116,168380903207409
0,11520,PUT,168380903207580,168380903208351
0,11776,PUT,168380903208512,168380903209594
0,12032,PUT,168380903210827,168380903211699
0,12288,PUT,168380903213052,168380903214225
0,12544,PUT,168380903215809,168380903216741
0,12800,PUT,168380903216981,168380903217964
0,13056,PUT,168380903220490,168380903221342
0,13312,PUT,168380903225351,168380903226243
0,13568,PUT,168380903226433,168380903227255
0,13824,PUT,168380903227426,168380903228218
