0,256,PUT,169229048474164
0,512,PUT,169229048475517
0,768,PUT,169229048475928
0,1024,PUT,169229048476259
0,1280,PUT,169229048476600
0,1536,PUT,169229048476941
0,1792,PUT,169229048477271
0,2048,PUT,169229048477763
0,2304,PUT,169229048478093
0,2560,PUT,169229048478434
0,2816,PUT,169229048478775
0,3072,PUT,169229048479106
0,3328,PUT,169229048479446
0,3584,PUT,169229048479787
0,3840,PUT,169229048480118
0,4096,PUT,169229048480609
0,4352,PUT,169229048480950
0,4608,PUT,169229048481281
0,4864,PUT,169229048481622
0,5120,PUT,169229048481962
0,5376,PUT,169229048482293
0,5632,PUT,169229048482634
0,5888,PUT,169229048482975
0,6144,PUT,169229048483456
0,6400,PUT,169229048483787
0,6656,PUT,169229048484127
0,6912,PUT,169229048484468
0,7168,PUT,169229048484799
0,7424,PUT,169229048485140
0,7680,PUT,169229048485480
0,7936,PUT,169229048485811
0,8192,PUT,169229048486292
0,8448,PUT,169229048742948
0,8704,PUT,169229048747329
0,8960,PUT,169229048751248
0,9216,PUT,169229048753042
0,9472,PUT,169229048759998
0,9728,PUT,169229048761722
0,9984,PUT,169229048762323
0,10240,PUT,169229048769169
0,10496,PUT,169229048769801
0,10752,PUT,169229048770422
0,11008,PUT,169229048770974
0,11264,PUT,169229048773600
0,11520,PUT,169229048774201
0,11776,PUT,169229048776186
0,12032,PUT,169229048776797
0,12288,PUT,169229048783212
0,12544,PUT,169229048788354
0,12800,PUT,169229048792874
0,13056,PUT,169229048809293
0,13312,PUT,169229048809854
0,13568,PUT,169229048810485
0,13824,PUT,169229048811067
0,14080,PUT,169229048817893
0,14336,PUT,169229048818594
0,14592,PUT,169229048819256
0,14848,PUT,169229048819947
0,15104,PUT,169229048824999
0,15360,PUT,169229048825550
0,15616,PUT,169229048828888
0,15872,PUT,169229048829520
0,16128,PUT,169229048831113
0,16384,PUT,169229048833128
0,16640,PUT,169229048833729
0,16896,PUT,169229048840896
0,17152,PUT,169229048841467
0,17408,PUT,169229048842089
0,17664,PUT,169229048842640
0,17920,PUT,169229048843181
0,18176,PUT,169229048856993
0,18432,PUT,169229048877391
0,18688,PUT,169229048877982
0,18944,PUT,169229048878654
0,19200,PUT,169229048879215
0,19456,PUT,169229048882112
0,19712,PUT,169229048882663
0,19968,PUT,169229048883204
0,20224,PUT,169229048885149
0,20480,PUT,169229048885730
0,20736,PUT,169229048886301
0,20992,PUT,169229048886923
0,21248,PUT,169229048887494
0,21504,PUT,169229048888156
0,21760,PUT,169229048897938
0,22016,PUT,169229048908423
0,22272,PUT,169229048910798
0,22528,PUT,169229048915720
0,22784,PUT,169229048916341
0,23040,PUT,169229048924891
0,23296,PUT,169229048930695
0,23552,PUT,169229048933762
0,23808,PUT,169229048934333
0,24064,PUT,169229048934904
0,24320,PUT,169229048937651
0,24576,PUT,169229048938142
0,24832,PUT,169229048938593
0,25088,PUT,169229048939154
0,25344,PUT,169229048939736
0,25600,PUT,169229048940297
0,25856,PUT,169229048941059
0,26112,PUT,169229048946171
0,26368,PUT,169229048949709
0,26624,PUT,169229048955212
0,26880,PUT,169229048958720
0,27136,PUT,169229048959401
0,27392,PUT,169229048959973
0,27648,PUT,169229048964112
0,27904,PUT,169229048964744
0,28160,PUT,169229048966658
0,28416,PUT,169229048967350
0,28672,PUT,169229048967901
0,28928,PUT,169229048970317
0,29184,PUT,169229048971570
0,29440,PUT,169229048991416
0,29696,PUT,169229048992648
0,29952,PUT,169229048993350
0,30208,PUT,169229048995846
0,30464,PUT,169229049016494
0,30720,PUT,169229049018037
0,30976,PUT,169229049021576
0,31232,PUT,169229049022137
0,31488,PUT,169229049025625
0,31744,PUT,169229049026186
0,32000,PUT,169229049026778
0,32256,PUT,169229049034816
0,32512,PUT,169229049035398
0,32768,PUT,169229049035959
0,33024,PUT,169229049047325
0,33280,PUT,169229049047907
0,33536,PUT,169229049048448
0,33792,PUT,169229049055184
0,34048,PUT,169229049055755
0,34304,PUT,169229049056326
0,34560,PUT,169229049061929
0,34816,PUT,169229049062541
0,35072,PUT,169229049067562
0,35328,PUT,169229049068104
0,35584,PUT,169229049091408
0,35840,PUT,169229049092180
0,36096,PUT,169229049094425
0,36352,PUT,169229049094986
0,36608,PUT,169229049099166
0,36864,PUT,169229049099737
0,37120,PUT,169229049101972
0,37376,PUT,169229049102544
0,37632,PUT,169229049110011
0,37888,PUT,169229049110622
0,38144,PUT,169229049113479
0,38400,PUT,169229049119353
0,38656,PUT,169229049119964
0,38912,PUT,169229049120536
0,39168,PUT,169229049122680
0,39424,PUT,169229049123302
0,39680,PUT,169229049123853
0,39936,PUT,169229049126169
0,40192,PUT,169229049129456
0,40448,PUT,169229049131280
0,40704,PUT,169229049142476
0,40960,PUT,169229049143048
0,41216,PUT,169229049155928
0,41472,PUT,169229049160739
0,41728,PUT,169229049168076
0,41984,PUT,169229049172616
0,42240,PUT,169229049177969
0,42496,PUT,169229049181698
0,42752,PUT,169229049182269
0,43008,PUT,169229049182830
0,43264,PUT,169229049193695
0,43520,PUT,169229049194467
0,43776,PUT,169229049195039
0,44032,PUT,169229049195590
0,44288,PUT,169229049196151
0,44544,PUT,169229049196732
0,44800,PUT,169229049197344
0,45056,PUT,169229049197955
0,45312,PUT,169229049198587
0,45568,PUT,169229049200872
0,45824,PUT,169229049201413
0,46080,PUT,169229049220197
0,46336,PUT,169229049224317
0,46592,PUT,169229049224908
0,46848,PUT,169229049227143
0,47104,PUT,169229049249144
0,47360,PUT,169229049249856
0,47616,PUT,169229049256060
0,47872,PUT,169229049258326
0,48128,PUT,169229049260741
0,48384,PUT,169229049269562
0,48640,PUT,169229049273220
0,48896,PUT,169229049273802
0,49152,PUT,169229049283554
0,49408,PUT,169229049289789
0,49664,PUT,169229049300153
0,49920,PUT,169229049309464
0,50176,PUT,169229049310126
0,50432,PUT,169229049310787
0,50688,PUT,169229049329240
0,50944,PUT,169229049332237
0,51200,PUT,169229049334593
0,51456,PUT,169229049351181
0,51712,PUT,169229049361716
0,51968,PUT,169229049362287
0,52224,PUT,169229049366397
0,52480,PUT,169229049373303
0,52736,PUT,169229049373894
0,52992,PUT,169229049374505
0,53248,PUT,169229049383697
0,53504,PUT,169229049391846
0,53760,PUT,169229049392477
0,54016,PUT,169229049393069
0,54272,PUT,169229049393690
0,54528,PUT,169229049394392
0,54784,PUT,169229049394953
0,55040,PUT,169229049395524
0,55296,PUT,169229049403473
0,55552,PUT,169229049404034
0,55808,PUT,169229049421033
0,56064,PUT,169229049421605
0,56320,PUT,169229049422156
0,56576,PUT,169229049428791
0,56832,PUT,169229049429423
0,57088,PUT,169229049430044
0,57344,PUT,169229049431317
0,57600,PUT,169229049431929
0,57856,PUT,169229049432470
0,58112,PUT,169229049433102
0,58368,PUT,169229049433703
0,58624,PUT,169229049434334
0,58880,PUT,169229049434896
0,59136,PUT,169229049442022
0,59392,PUT,169229049457488
0,59648,PUT,169229049458200
0,59904,PUT,169229049460545
0,60160,PUT,169229049464324
0,60416,PUT,169229049464895
0,60672,PUT,169229049470689
0,60928,PUT,169229049475600
0,61184,PUT,169229049483940
0,61440,PUT,169229049494233
0,61696,PUT,169229049494855
0,61952,PUT,169229049495436
0,62208,PUT,169229049497461
0,62464,PUT,169229049498082
0,62720,PUT,169229049503856
0,62976,PUT,169229049511153
0,63232,PUT,169229049521487
0,63488,PUT,169229049522058
0,63744,PUT,169229049522559
0,64000,PUT,169229049548870
0,64256,PUT,169229049549422
0,64512,PUT,169229049554323
0,64768,PUT,169229049554894
0,65024,PUT,169229049557330
0,65280,PUT,169229049558002
0,65536,PUT,169229049558573
0,65792,PUT,169229049569769
0,66048,PUT,169229049570360
0,66304,PUT,169229049572004
0,66560,PUT,169229049572766
0,66816,PUT,169229049576956
0,67072,PUT,169229049579461
0,67328,PUT,169229049580103
0,67584,PUT,169229049580694
0,67840,PUT,169229049581286
0,68096,PUT,169229049586568
0,68352,PUT,169229049593945
0,68608,PUT,169229049594366
0,68864,PUT,169229049619966
0,69120,PUT,169229049622772
0,69376,PUT,169229049623353
0,69632,PUT,169229049623915
0,69888,PUT,169229049635021
0,70144,PUT,169229049639972
0,70400,PUT,169229049640543
0,70656,PUT,169229049641155
0,70912,PUT,169229049647499
0,71168,PUT,169229049648111
0,71424,PUT,169229049670603
0,71680,PUT,169229049676507
0,71936,PUT,169229049677118
0,72192,PUT,169229049686129
0,72448,PUT,169229049691432
0,72704,PUT,169229049694549
0,72960,PUT,169229049696553
0,73216,PUT,169229049697135
0,73472,PUT,169229049697736
0,73728,PUT,169229049698358
0,73984,PUT,169229049698929
0,74240,PUT,169229049699490
0,74496,PUT,169229049700092
0,74752,PUT,169229049706968
0,75008,PUT,169229049709594
0,75264,PUT,169229049719797
0,75520,PUT,169229049720439
0,75776,PUT,169229049726212
0,76032,PUT,169229049736416
0,76288,PUT,169229049740335
0,76544,PUT,169229049744304
0,76800,PUT,169229049744966
0,77056,PUT,169229049745597
0,77312,PUT,169229049768260
0,77568,PUT,169229049768871
0,77824,PUT,169229049769513
0,78080,PUT,169229049770215
0,78336,PUT,169229049776138
0,78592,PUT,169229049776730
0,78848,PUT,169229049779025
0,79104,PUT,169229049779636
0,79360,PUT,169229049780198
0,79616,PUT,169229049783846
0,79872,PUT,169229049789840
0,80128,PUT,169229049790411
0,80384,PUT,169229049790983
0,80640,PUT,169229049791544
0,80896,PUT,169229049793709
0,81152,PUT,169229049798200
